datum, rekeningnummer, debiteurnummer, crediteurnummer, medewerker, omschrijving, bedrag, faktuurnr, GUID
2003-01-07 00:00:00,     3000,,,80008,Bestel.: 20300001,4743,10000001,{DB81215D-FA1B-4D58-8E69-A2753DBA15F5}
2003-01-07 00:00:00,     7000,,,80008,Bestel.: 20300001,-4743,10000001,{DB81215D-FA1B-4D58-8E69-A2753DBA15F5}
2003-01-07 00:00:00,     3000,,,80008,Bestel.: 20300001,-4743,10000001,{DB81215D-FA1B-4D58-8E69-A2753DBA15F5}
2003-01-07 00:00:00,     7000,,,80008,Bestel.: 20300001,4743,10000001,{DB81215D-FA1B-4D58-8E69-A2753DBA15F5}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-225,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,225,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-1575,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,1575,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-45,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,45,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-150,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,150,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-120,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,120,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-420,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,420,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-277.5,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,277.5,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,-130.5,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,130.5,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     5000,,,80019,Assembleren,-227.93000000000001,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     7000,,,80019,Assembleren,227.93000000000001,10000001,{DE83CBCB-5925-4873-BCF6-95C30FFA8D21}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300001,316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300001,-316.19999999999999,10000001,{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     3000, 60013      ,,80019,,-316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-07 00:00:00,     7000, 60013      ,,80019,,316.19999999999999,10000006,{5CCA16F2-55E0-4AB2-982B-526CAA598231}
2003-01-21 00:00:00,     5000, 60013      ,,80016,Service: 1,-39.920000000000002,10000009,{A84D29D7-B221-4126-BF92-B0BA8CE99E6E}
2003-01-21 00:00:00,     7000, 60013      ,,80016,Service: 1,39.920000000000002,10000009,{A84D29D7-B221-4126-BF92-B0BA8CE99E6E}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     3000,,,80017,Bestel.: 20300003,316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
2003-01-06 00:00:00,     7000,,,80017,Bestel.: 20300003,-316.19999999999999,10000012,{74A791D7-4A2C-4878-B00D-1E67A295B054}
